"","A.t1_rep2","A.t2_rep2","A.t3_rep2","A.t4_rep2","A.t5_rep2","A.t6_rep2","B.t1_rep2","B.t2_rep2","B.t3_rep2","B.t4_rep2","B.t5_rep2","B.t6_rep2"
"YER171W",5120,6320,4800,5235,5105,5020,4370,3695,4005,4705,3980,4345
"YER172C",6775,5990,6110,5605,5400,5375,4660,4925,4380,5085,4270,4245
"YER172C-A",-30,40,70,20,35,20,20,5,15,5,55,15
"YER173W",1510,1960,1920,1950,1975,1945,1380,1430,1325,1625,1290,1665
"YER174C",7340,9480,8400,9495,9100,9275,5110,4800,5195,6210,4810,5095
"YER175C",6925,7790,7170,7430,7935,7340,9675,8780,9445,11865,9360,9045
"YER175W-A",585,550,570,605,505,530,555,435,510,530,360,555
"YER176W",9645,9370,8640,9105,9205,7935,5185,5420,5070,6275,5195,4955
"YER177W",140435,163000,141545,154660,154215,152770,142260,141875,145170,162025,142060,146175
"YER178W",100730,113890,95050,104570,103655,101535,91705,90970,90750,98735,92240,86240
"YER179W",4185,4300,3975,4125,4475,4350,3080,3170,2980,3650,3010,3005
"YER180C",2195,2425,2000,2525,2315,2325,1835,2095,1935,2355,1840,2075
"YER180C-A",690,820,755,800,830,675,700,660,705,850,585,580
"tI(AAU)E2",-15,65,25,40,40,5,30,15,75,-20,-5,50
"YER181C",95,65,20,20,120,125,60,155,70,80,45,55
"YER182W",4795,5265,5580,5895,5880,5375,5995,6480,6555,7595,5735,6150
"YER183C",3540,4990,4370,4290,4735,4250,3805,3600,3360,4690,3615,4135
"YER184C",4100,3800,3555,4035,3925,3365,2710,2900,2390,3070,2735,1885
"YER185W",1025,1080,985,825,900,960,1005,1120,1045,1295,985,845
"YER186C",6020,7005,6955,7125,6815,6310,5745,5570,5885,7365,6250,5605
"YER187W",805,1165,1115,1015,1175,1030,435,320,440,450,370,505
"YER188W",1300,1505,1315,1420,1510,1320,2015,1695,2075,1920,2030,1470
"YER188C-A",215,350,205,220,140,165,55,105,100,180,165,70
"YER189W",560,665,770,660,785,635,425,350,330,535,410,380
"YER190W",5495,5390,4525,4840,4655,4300,4220,4320,3830,4300,4045,3565
"YER190C-A",10,50,40,-15,65,25,-25,20,-30,30,15,75
"YER190C-B",80,-5,65,45,40,-20,20,-20,20,20,35,60
"YHL050C",4995,5150,4435,4720,4300,4440,3145,2990,2825,3110,2815,2330
"YHL050W-A",-5,80,-5,55,60,-10,25,15,90,10,20,-15
"YHL049C",1000,1115,1000,845,1025,945,580,560,575,610,585,535
"YHL048C-A",15,100,15,100,60,40,-10,30,-15,25,25,55
"YHL048W",23425,26550,23660,24290,24200,22220,13580,13625,13740,14750,13385,11925
"YHL047C",8660,8875,8720,8510,8645,7575,6510,6225,6730,7915,6700,6535
"YHL046W-A",480,360,400,385,320,345,220,250,185,300,185,215
"YHL046C",170,230,240,240,195,205,130,60,115,115,135,155
"YHL045W",195,230,120,180,250,265,100,140,180,130,130,60
"YHL044W",2495,3085,2890,2930,2895,3230,1665,1380,1835,2030,1720,1735
"YHL043W",1915,2180,1975,2030,2140,1885,1540,1610,1650,2140,1755,1340
"YHL042W",1595,2060,1795,1970,1845,1725,1205,1415,1025,1535,1225,1145
"YHL041W",150,180,160,90,165,205,100,20,70,60,45,35
"YHL040C",6925,6975,6260,6460,6655,5600,6235,6815,6345,7560,7710,5890
"YHL039W",4005,4705,3915,4655,4160,4320,4580,3890,4150,4150,3725,3440
"YHL038C",3080,2945,3240,2980,2975,2580,1930,1800,1895,2365,1895,2090
"YHL037C",155,225,255,240,185,315,130,210,110,215,120,105
"YHL036W",2120,2620,2180,2540,2620,2450,2880,3545,3540,3335,3330,2915
"YHL035C",6550,6660,6840,6285,6215,5770,10430,9915,10500,11275,9175,8765
"YHL034W-A",250,335,335,410,265,420,335,345,335,365,110,285
"YHL034C",37810,42590,39260,41275,42240,41915,32080,30790,31820,35820,28505,33205
"YHL033C",60475,69850,58960,64150,65255,64400,77235,74565,77335,83075,72990,68850
"YHL032C",30185,31535,27500,27690,28330,27025,25665,25845,27890,29650,26775,25330
"YHL031C",2175,2335,2220,2180,2080,2240,1925,2180,1705,2090,1320,1415
"YHL030W-A",50,45,5,30,95,30,50,50,55,85,25,55
"YHL030W",13660,14370,11465,11845,12680,11430,8980,8770,9305,10395,9325,8110
"YHL029C",7040,7680,6335,6305,6455,6145,3565,3345,3495,3610,3010,3080
"YHL028W",5045,4400,4610,4530,4560,4105,4330,3660,4050,4050,3915,4205
"YHL027W",20400,21600,18570,19920,19245,17995,12950,13845,14075,15015,13080,12510
"YHL026C",2315,2820,2565,2795,2820,2600,1500,1640,1455,1585,1855,1275
"YHL025W",16095,17745,16435,17675,17850,15950,9785,10390,10475,11030,9605,9650
"YHL024W",4590,4775,4395,4350,4610,4405,6910,7225,6860,7480,6760,6125
"YHL023C",6710,6825,6155,6170,6690,5595,5100,5165,5340,5880,5580,4500
"tH(GUG)H",65,60,0,60,55,10,30,50,45,70,75,15
"YHL022C",470,745,355,625,645,600,740,740,630,715,545,650
"YHL021C",32115,31785,33820,29405,32025,26520,140620,143690,147865,162970,136885,135415
"YHL020C",14260,15225,13865,13780,14690,13250,4555,4420,4635,5135,3895,4940
"YHL019W-A",50,65,45,-10,65,55,35,20,40,45,70,40
"YHL019C",4245,4380,4260,3755,4220,3365,2970,2965,3060,3445,2840,2750
"YHL018W",755,730,870,850,820,610,660,610,735,700,695,550
"YHL017W",9450,10090,9785,9800,9040,9050,8600,9125,8455,9510,9335,7580
"YHL016C",2575,2555,2585,2325,2475,2505,2215,1740,2660,3060,1975,2730
"YHL015W-A",605,665,635,690,635,615,225,305,240,380,200,225
"YHL015W",171110,196795,187640,199480,202820,199590,238005,239180,239455,271690,234220,237980
"YHL014C",3220,3385,3475,3195,3270,2910,2305,2670,2535,2840,2180,2370
"YHL013C",1850,2205,2365,2085,2335,1965,1215,1415,1545,1425,1200,1220
"YHL012W",845,780,715,890,780,1105,450,455,555,695,450,575
"YHL011C",14160,15710,14415,15305,16170,14735,13895,12765,12740,13945,12975,11545
"YHL010C",4345,4355,4480,3980,3975,3865,3880,3635,4195,4395,3530,3485
"YHL009C",5510,5775,5705,5765,5845,5275,3440,3580,3505,4230,3220,3680
"tV(AAC)H",15,-25,50,30,40,45,30,50,20,30,20,75
"YHL009W-B",770,700,795,640,660,685,685,740,715,745,615,475
"YHL009W-A",25,35,25,5,25,0,30,50,-10,45,40,20
"YHL008C",6605,6850,7330,6715,7100,6415,6990,7385,7005,7770,6885,6770
"YHL007C",12360,12260,10560,11010,11100,10905,6625,6350,6455,7355,6820,6080
"YHL006W-A",390,520,525,425,350,390,225,205,285,190,200,190
"YHL006C",1835,2235,1940,2095,2095,2175,1270,1340,1450,1470,1325,1485
"YHL005C",65,50,60,100,95,120,80,45,100,50,80,85
"YHL004W",9010,9600,9270,9800,9965,9385,8250,7430,8265,9010,7585,8195
"YHL003C",18925,22390,18435,21755,19595,19320,22055,19510,22370,23765,20905,21185
"YHL002C-A",25,35,40,35,30,10,25,50,30,60,-5,45
"YHL002W",7790,8390,7695,7965,8210,7590,6540,6680,6670,6940,5500,6680
"YHL001W",31740,40700,33350,39855,38885,40290,45935,47240,45470,51105,44970,45930
"YHR001W",8615,9605,8285,9515,9010,8280,7590,7300,8415,9760,7270,7650
"YHR001W-A",6720,9190,7200,8655,9290,9190,9620,9750,10750,11265,8900,11420
"YHR002W",4025,4655,4210,4405,4010,3630,2965,3010,3730,3990,3140,3475
"YHR003C",5530,6095,5835,5995,6280,5115,4670,4780,4545,5225,4755,4330
"YHR004C",10355,11425,10085,11290,10960,10150,7630,7710,7640,8865,7155,7050
"YHR005C",4360,4575,4220,4460,4740,4315,6675,5920,6725,7485,5155,6630
"YHR005C-A",11780,14100,12000,14230,14020,14625,14235,12785,14125,15555,11620,14515
"tT(AGU)H",-30,5,-5,20,25,25,25,-25,45,15,20,30
"YHR006W",15335,15190,15360,15580,15730,13910,7530,7410,7820,8410,7375,7925
"YHR007C",37290,46905,35250,39690,39515,39435,37930,34615,36785,39085,32835,33235
"YHR007C-A",755,1060,805,880,890,900,440,395,450,515,390,430
"YHR008C",64100,74090,61250,64610,67045,66010,59565,61120,64915,69290,57565,62925
"YHR009C",20430,20920,19220,19710,19130,18100,18740,17250,17340,21150,17415,17735
"YHR010W",67690,82010,73800,83790,78105,82635,95070,96090,98905,111465,87180,97425
"YHR011W",2840,3015,3050,3130,3070,2825,2110,2125,2395,2505,2250,2310
"YHR012W",9790,10665,9500,10365,10505,10710,6855,7225,7330,9020,6835,7200
"YHR013C",10050,10685,10465,11025,10505,10645,8690,8655,8515,9105,7835,8580
"YHR014W",885,1185,1085,1205,1240,1080,585,595,645,725,500,710
"tS(AGA)H",55,0,0,20,15,65,40,65,40,40,55,-5
"tQ(UUG)H",5,45,45,-25,15,10,50,85,35,55,-5,55
"YHR015W",440,410,355,385,345,270,375,280,350,450,205,365
"YHR016C",21870,22360,21400,20940,21770,20130,21010,20750,21695,24775,21785,20580
"YHR017W",9625,11810,11740,11035,11655,10935,9755,9530,9585,10865,9335,9280
"YHR018C",55025,62920,52895,58515,59430,55455,47905,41920,45745,51915,45180,43535
"YHR019C",80715,85730,74430,79635,77160,73035,82775,74750,73975,80910,82025,66355
"YHR020W",38045,38580,33835,34900,33965,31185,38305,36995,35085,39235,35170,29075
"tA(AGC)H",60,30,55,0,0,15,35,35,20,65,50,30
"YHR021C",104640,125290,111870,121415,121140,126390,151460,164405,160635,171105,159780,142370
"YHR021W-A",35,55,160,55,20,100,130,140,155,170,75,140
"YHR022C",395,580,615,445,620,545,615,705,465,700,535,420
"YHR022C-A",110,175,185,205,135,130,220,115,225,190,170,95
"YHR023W",2945,3005,2455,2625,2580,2720,1855,1675,1810,2050,1460,1750
"YHR024C",16685,19150,16055,17050,17700,16680,14920,14510,15165,16860,14615,14815
"YHR025W",41825,47370,40260,42790,43800,45705,43505,37525,37130,42650,43575,40975
"YHR026W",51090,58525,51195,51615,52510,50455,54830,55370,56285,57240,58610,46745
"YHR027C",41060,42805,35840,36860,36805,34665,37155,34115,34915,38240,33850,33415
"YHR028C",31830,32010,28305,30925,30235,29260,26580,25310,26475,29985,25395,23590
"YHR028W-A",85,95,5,25,70,35,60,25,65,70,50,45
"YHR029C",9175,10540,9625,10315,11030,10370,7265,5925,6155,7585,6090,6340
"YHR030C",21290,22460,21935,22900,21640,20805,26580,26270,24750,28875,22815,24320
"YHR031C",2610,2725,2815,2570,2725,2605,2315,2050,2065,2120,1975,1905
"YHR032W",8845,9640,9125,8800,9050,8360,6555,6715,6575,6925,7035,5245
"YHR032W-A",395,350,440,280,280,315,175,360,280,315,215,215
"YHR032C-A",45,55,35,20,60,0,35,100,45,35,50,60
"YHR033W",810,615,680,585,430,440,1745,1355,1790,1565,1355,2005
"YHR034C",3735,4025,3885,4380,4070,4040,2335,2185,2595,2565,2480,2705
"YHR035W",1565,1750,1680,1620,1700,1340,1140,1180,1265,1495,1220,1285
"YHR036W",2635,2645,2325,2910,2740,2435,1805,1710,1680,1770,1540,1425
"YHR037W",17420,17240,14335,15775,15365,15500,18535,16595,19110,20360,17025,17960
"YHR038W",2525,2730,2460,2420,2510,2445,2300,2220,2575,3100,1820,2385
"YHR039C",24050,27500,22690,24465,25460,23870,23615,20765,22965,24750,22610,21250
"YHR039C-A",20440,23180,21795,22600,22550,24165,18810,20000,19885,22830,15250,19855
"YHR040W",2345,2610,2610,2135,2570,2445,1570,1640,1410,1560,1510,1190
"YHR041C",6230,7155,6335,6645,6120,6195,4990,5790,4910,5660,5010,4695
"YHR042W",36860,36390,32405,34450,32390,31750,25870,24470,23000,24480,25115,22140
"YHR043C",13110,15605,13665,15245,14910,15145,15730,15555,17045,19190,13485,18950
"YHR044C",2840,3035,2655,3235,3235,2855,2085,2145,2205,2230,1950,2130
"YHR045W",12130,14650,11290,12000,13180,13000,7345,6840,7525,8390,7340,6590
"YHR046C",3635,4215,4010,4325,4355,3750,2125,2525,2435,2955,2405,2520
"YHR047C",12910,13600,11450,12655,12285,11765,14970,13425,14400,16590,15080,15075
"YHR048W",4495,5160,4645,4965,4480,4565,3800,3725,4250,4225,3580,3295
"YHR049W",9500,11555,10535,10670,10825,10325,14380,14045,14500,15765,13265,13555
"YHR049C-A",1235,1365,1130,1175,1395,1170,1230,1020,1215,1165,1025,870
"YHR050W",24620,27345,23340,24715,24900,22640,20105,20215,19960,21520,19885,18435
"YHR050W-A",2040,2245,1920,2270,2690,2095,1960,1720,1815,2675,1925,2340
"YHR051W",13270,14210,12650,14410,14010,14025,17355,15650,18045,20150,14625,18555
"YHR052W",2465,3690,2625,2930,2775,2755,2790,2600,2760,3065,2070,2165
"RUF5-1",1550,1695,1600,1810,1825,1810,1945,2020,1845,2375,1575,1920
"YHR052W-A",20,60,30,15,20,75,-5,30,15,15,25,30
"YHR053C",15,35,5,5,10,60,45,45,5,45,40,95
"YHR054C",5670,6200,5785,5785,6110,6090,3575,3330,3595,3915,3385,3270
"RUF5-2",1085,1255,920,1300,1040,1225,1335,1390,1415,1685,1160,1310
"YHR054W-A",15,20,60,30,15,20,0,-5,30,15,15,25
"YHR055C",40,15,35,5,5,10,20,45,45,5,45,40
"YHR056C",7620,8245,7525,7965,7195,7485,5010,4500,5055,5550,4525,4540
"YHR056W-A",35,115,40,5,40,15,100,50,25,10,-5,-10
"YHR057C",9625,12360,10265,11215,12130,12300,9910,9940,10225,11505,9510,10585
"YHR058C",3655,3890,3835,3920,4025,3455,2225,2375,2440,2495,1785,2385
"YHR059W",2115,2365,2370,2295,2700,2705,2050,2035,2235,1900,1645,2040
"YHR060W",2725,3210,3020,3220,3860,3410,2465,2560,2580,3315,1715,2765
"YHR061C",2815,3205,2730,3260,2770,2880,2025,2150,2245,2260,2015,2085
"YHR062C",2470,3095,3090,2435,2685,2775,2325,2270,2295,2615,2180,2175
"YHR063C",13765,16490,13695,14755,14630,14730,10150,10105,10490,12000,10020,10095
"YHR063W-A",80,80,85,160,75,55,70,155,200,100,120,85
"YHR064C",48735,52275,45895,46990,44860,44520,47865,45080,46595,50160,42305,42390
"YHR065C",2930,3165,2920,3025,2840,2825,1950,1940,2120,2225,1945,1810
"YHR066W",660,940,815,790,895,785,430,350,390,310,350,325
"YHR067W",3015,3110,3095,3295,3260,2860,2105,2610,2675,2825,2295,2430
"YHR068W",26515,29855,24230,27505,27200,25660,26220,25020,26050,29385,23070,24235
"YHR069C",3165,3570,3415,3250,3160,3260,1995,2280,2030,2615,2170,2190
"YHR069C-A",5,15,65,50,45,15,40,65,65,40,-10,60
"YHR070W",2425,2805,3135,2630,2585,2270,1750,2045,1900,2075,2130,1630
"YHR070C-A",470,365,430,385,255,290,315,325,280,330,205,195
"YHR071W",24150,27715,24850,27040,24785,23750,27430,29320,26925,29845,24835,24240
"tF(GAA)H1",25,15,15,70,50,40,50,45,65,65,40,-5
"YHR071C-A",85,130,70,65,55,60,85,70,40,45,100,130
"YHR072W",12565,13785,12535,13505,12700,11975,9910,9585,10195,10570,9885,8745
"YHR072W-A",13360,14990,14305,16500,15010,16655,16380,16720,15825,17835,14965,16010
"YHR073W",15540,15990,14770,14855,14540,13035,10105,10580,9950,11655,10375,9505
"YHR073W-A",-10,15,55,35,25,10,0,60,35,0,10,55
"YHR073C-B",5,20,85,15,20,40,35,15,40,30,70,45
"YHR074W",25005,26755,23040,22945,23115,22385,22740,21395,22450,25625,23570,21260
"YHR075C",3280,3570,3265,3570,3825,3620,3250,2700,3600,4070,3335,3425
"YHR076W",8525,9905,8865,9950,9125,9710,7215,7125,7325,8510,6970,7475
"YHR077C",7625,7555,7235,7680,7050,6680,5590,5280,5135,5480,4530,4925
"YHR078W",9115,9515,9240,8710,9090,8460,9700,8960,9450,10665,9710,8385
"YHR079C",9125,8715,8710,8110,7160,6990,5895,5790,5875,6875,6165,4900
"YHR079C-A",50,100,60,120,140,105,280,170,140,220,225,140
"YHR080C",11900,12440,10935,11270,11060,9990,9235,9085,8505,10685,8955,7840
"YHR081W",2225,2875,2360,2810,2155,2620,1840,2030,2120,2240,1545,2165
"YHR082C",17000,16650,15010,15080,14670,13665,13745,14050,12755,14430,13095,11195
"YHR083W",16295,18155,16655,18100,18015,16850,14470,12915,13680,15665,14520,13175
"YHR084W",4515,5270,3920,4620,4585,4810,5580,5155,6215,5985,4610,5395
"YHR085W",745,935,800,900,955,890,390,400,530,620,335,415
"YHR086W",10945,11730,10585,11005,10950,9825,10345,10065,10320,11430,10250,9645
"YHR086W-A",105,95,65,135,65,85,30,80,100,70,25,80
"YHR087W",5580,6015,6555,6355,6580,5630,34605,38090,35915,42980,34865,36810
"YHR088W",1990,1865,2140,1900,2025,1980,1820,1895,1465,1660,1470,1395
"YHR089C",16060,19970,19250,19035,17355,19335,21445,24835,24785,26235,21925,22360
"YHR090C",2625,2960,3125,2980,2850,2585,1710,2200,1930,2380,1420,2070
"YHR091C",7650,7565,7490,7450,7810,6495,5070,5170,4700,5865,4725,4985
"YHR092C",90500,97495,87395,86640,93450,89210,498340,414455,549575,538745,455765,462695
"YHR093W",1110,995,1420,950,1235,1085,395,310,225,275,240,225
"YHR094C",58645,61300,56800,55750,56990,51445,10420,11655,9795,9575,11340,7355
"YHR095W",620,775,765,910,705,715,35,40,15,45,20,40
"YHR096C",6850,6640,6835,6020,6390,5610,4290,5080,4320,5080,4785,3695
"YHR097C",10565,11540,12120,11880,11380,10190,23270,27635,24265,27505,25065,21990
"YHR098C",23075,23625,19930,20670,20335,19760,17625,16555,16520,18535,16265,14735
"YHR099W",8345,8155,7955,7630,8070,6690,4865,5110,4880,5515,4840,4215
"YHR100C",2660,3505,2995,3480,3300,2955,2480,2670,2665,2800,2680,2695
"YHR101C",4595,5190,4515,4920,4690,5025,3010,2575,3235,2995,2800,2995
"YHR102W",8440,8265,7905,7150,7575,6690,5665,5140,5170,5505,4910,4640
"YHR103W",9260,9325,8545,8710,8160,7950,7905,7670,7450,8905,6800,7150
"YHR104W",20075,21090,20670,21470,22085,21330,29430,26790,29455,34190,28310,29550
"YHR105W",2895,2885,2670,2935,2755,2445,2175,2205,1900,2480,1955,1795
"YHR106W",8900,9865,9500,8810,10095,9605,8455,8415,8345,9880,7965,7440
"YHR107C",10515,12000,10695,11920,10325,10775,9125,9030,8415,10870,7950,8755
"YHR108W",22855,26620,24165,23895,25170,23720,23100,21105,21845,24660,21645,20920
"YHR109W",2095,2220,2355,2365,2190,2260,1545,1610,1645,1515,1515,1615
"YHR110W",14520,17175,14845,16250,17010,15745,10275,10475,10930,12055,10225,10680
"YHR111W",6905,7980,7185,7795,7640,7590,4740,5055,4920,5720,4710,5150
"YHR112C",14175,15555,13895,14100,15675,15075,9875,9650,9315,11020,9100,9005
"YHR113W",26850,29335,26515,27350,27875,25620,23605,24140,23795,26925,23540,23115
"YHR114W",9355,9655,9360,9175,8570,8780,6240,6255,6860,7650,5960,5790
"YHR115C",9335,10275,9290,9580,9525,9770,5950,6100,6645,6545,5895,5485
"YHR116W",3055,3320,3120,3125,3200,3060,2355,2480,2770,2685,2270,2705
"YHR117W",12850,13760,12850,13530,13195,12605,11390,10725,11125,11690,10890,10345
"YHR118C",2385,2810,2355,2515,2315,2525,1410,1275,1540,1530,1445,1630
"YHR119W",5330,5340,4690,5115,4630,4470,4360,4345,4345,4195,4055,3505
"YHR120W",2470,2535,2345,2295,2290,2360,1420,1550,1595,1650,1690,1620
"YHR121W",7935,9175,8790,10090,9380,10055,6930,7710,7550,8450,6820,7535
"YHR122W",4790,5035,4735,5110,5235,4840,3430,3520,3850,4105,3135,3890
"YHR123W",12950,15435,12790,13845,14135,13895,9465,8770,9500,10415,9210,8990
"YHR124W",4990,5240,5760,4865,5890,4885,4565,4785,4210,4660,4615,4025
"tF(GAA)H2",25,35,125,50,30,50,45,20,30,30,45,-5
"YHR125W",45,85,20,130,30,155,75,45,65,5,20,30
"YHR126C",85,45,160,135,105,85,25,5,55,60,60,50
"YHR127W",2835,3385,2850,3060,3305,3050,1780,1985,1425,1995,1560,1830
"YHR128W",6385,7290,6720,6950,6840,6870,12370,11980,11785,12980,12865,11880
"YHR129C",2600,2605,2335,2560,2765,2125,1725,1445,1660,1735,1455,1370
"YHR130C",210,210,220,255,335,235,260,350,220,275,300,275
"YHR131C",9025,8920,8060,7525,8255,6875,7870,7655,7705,8370,7150,7135
"YHR131W-A",165,250,180,190,270,160,160,180,210,245,245,160
"YHR132C",33120,38510,31990,34350,35890,33130,25830,25375,26810,29495,27290,23975
"YHR132W-A",8655,10535,9070,10965,11530,11465,7655,8130,8715,10510,6920,8715
"YHR133C",12925,15765,13705,15765,14000,14565,13330,13715,14520,14835,13680,12615
"YHR134W",2945,3435,3005,3365,3235,3820,2280,2555,2435,3110,2150,2415
"YHR135C",25540,27430,23510,24515,25075,23820,17265,17615,16430,18435,16715,16990
"YHR136C",490,420,510,500,380,445,9805,11060,10915,12305,11280,10630
"YHR137W",5145,5685,4645,5055,5385,4790,10180,8420,10995,12135,9830,11160
"YHR137C-A",0,30,-10,50,25,35,20,0,-10,50,35,15
"YHR138C",9455,10505,9655,11635,10985,10935,13650,14385,14845,17950,12290,14255
"YHR139C",850,1165,995,920,1040,965,840,1050,890,1155,775,725
"YHR139C-A",700,630,580,805,510,665,425,465,350,420,485,250
"YHR140W",1040,1150,805,965,1210,1350,1610,1395,1820,1975,1625,1645
"snR32",775,515,760,760,780,700,655,415,855,670,515,835
"YHR141C",76780,86655,86125,95095,90550,94255,119875,120085,114720,132445,110075,123395
"YHR142W",27510,33010,27790,30880,30450,28565,15615,16005,16935,17930,16710,15770
"YHR143W",42495,44690,38745,39610,39300,36035,90435,85465,85660,91610,81650,69275
"YHR143W-A",3845,5085,4255,4815,4740,4855,3200,3125,2995,3575,2965,2990
"YHR144C",1650,2010,1650,1880,1735,1710,1490,1555,1410,1620,1120,1465
"tP(UGG)H",45,40,35,0,40,95,5,-20,10,30,65,0
"YHR145C",70,90,85,35,95,65,40,100,65,75,35,50
"YHR146W",16880,18770,17055,17060,17455,16470,10870,13550,12485,14920,10365,10940
"YHR147C",8620,9925,9290,9630,10200,9920,9485,9495,10710,12165,9660,9980
"YHR148W",910,865,985,880,800,875,660,730,540,740,700,550
"YHR149C",2910,3225,2630,3185,3015,3125,1480,1530,1715,1725,1310,1525
"YHR150W",4805,5260,4165,4875,5205,4610,3300,3475,3255,4060,2985,3020
"YHR151C",7525,8145,7610,7335,8200,7005,5430,5160,4725,5440,5195,4855
"YHR152W",2995,3405,2940,3170,3470,3190,3160,3105,3775,3880,2710,4255
"YHR153C",390,500,300,505,405,465,330,365,220,425,335,225
"YHR154W",2025,2160,1950,2290,2010,1725,1275,1375,1275,1305,1195,990
"YHR155W",6160,6120,5445,5565,5135,4865,5200,5145,5310,5515,4705,4485
"snR71",320,370,285,250,305,305,280,350,335,320,260,270
"YHR156C",1775,1820,1965,1925,2000,1940,1260,1395,1185,1640,1115,1125
"YHR157W",370,505,430,530,440,480,215,345,275,310,380,205
"YHR158C",10305,10475,8755,9550,9115,8080,7570,7150,6935,8590,7680,6235
"YHR159W",5735,5580,5270,5155,5115,4680,4215,4530,4215,4515,3725,3800
"YHR160C",1035,1005,835,1045,1000,1010,1665,1445,1550,1820,1235,1255
"YHR161C",28505,28745,27595,27420,28255,25535,21345,20990,21210,25140,21760,20120
"YHR162W",60020,69435,66155,67975,66165,68320,44050,47370,47915,51775,41870,44185
"YHR163W",15290,18290,15585,16690,17245,17215,18945,17735,17675,20380,18205,18640
"YHR164C",4140,4155,3955,3570,3665,3370,1860,2440,2165,2640,2065,1940
"YHR165C",6120,6480,6175,6105,5735,5450,5065,4665,5055,5595,5210,4145
"YHR165W-A",70,35,35,-5,-20,55,20,70,55,20,50,45
"YHR166C",2870,3015,2670,3060,3145,2670,1870,1710,1925,2105,1940,1885
"YHR167W",1240,1835,1240,1720,1815,1555,1235,1010,1245,1310,910,1040
"YHR168W",3700,4145,3765,3620,3645,3635,2485,2285,2645,2840,2580,2600
"YHR169W",1150,1555,1305,1135,1375,1085,760,820,785,750,585,705
"YHR170W",10755,10630,10065,10290,9665,9670,10805,10725,9870,10240,10345,8270
"YHR171W",6350,6885,6240,6770,6515,6015,6065,5590,5825,6985,5805,5765
"YHR172W",2010,2095,2015,2300,2155,1750,1580,1600,1575,1800,1800,1550
"YHR173C",325,390,355,385,355,350,225,380,405,405,365,340
"YHR174W",1293540,1436290,1202670,1314600,1262980,1257920,2204610,2096620,1997230,2269385,2157860,1969720
