"","A.t1_rep3","A.t2_rep3","A.t3_rep3","A.t4_rep3","A.t5_rep3","A.t6_rep3","B.t1_rep3","B.t2_rep3","B.t3_rep3","B.t4_rep3","B.t5_rep3","B.t6_rep3"
"YER029C",4970,6040,5810,6290,6620,6040,2,4270,4380,4690,3070,4560
"YER030W",13890,14810,14010,16390,15680,16380,1,11130,12010,12950,8080,11590
"YER031C",31480,37680,32720,36970,37570,36270,3,31440,33550,38160,32280,35670
"YER032W",8290,8950,7590,7980,8910,9260,2,4860,5030,4720,3830,4620
"YER033C",13310,12680,12810,11630,12570,11550,1,10430,10450,11310,10490,8170
"YER034W",5600,7490,5980,6790,7160,6940,2,3870,3500,3790,2830,3720
"YER035W",10030,11920,10840,12210,12210,11170,2,13800,13140,14470,13250,13360
"YER036C",41830,50600,42090,44960,42210,40440,1,51820,54690,57060,51530,46010
"YER037W",3440,3640,3440,3530,3720,3560,2,13700,11860,14490,11320,10810
"YER038C",4240,4830,4240,4570,4200,4670,2,3720,3040,3420,3020,3200
"YER038W-A",90,70,90,100,80,70,2,90,80,80,70,70
"YER039C",3480,4110,3770,3280,3350,3460,2,2330,2590,2890,2270,2350
"YER039C-A",2710,2950,2780,2980,3460,2410,2,1820,1930,2550,2620,1980
"YER040W",9610,9660,9400,9740,9740,8920,1,5280,5660,6180,5800,6170
"YER041W",10580,9780,8900,9640,8750,9500,2,7070,7540,7950,7400,6380
"YER042W",20800,23190,21060,23390,22820,22340,3,10830,12240,13170,9740,11870
"YER043C",165450,191710,147450,171240,166160,170360,1,163700,155760,166890,150890,148340
"YER044C",16970,20970,17180,20840,20810,21410,2,31030,37190,38770,31060,34940
"YER044C-A",1370,1180,1380,1670,1500,1470,3,940,950,960,850,850
"YER045C",13770,15660,14550,15170,14920,13800,2,9210,8490,9550,7820,9200
"YER046W",3540,3570,3620,4540,4060,4130,2,3580,3700,4230,3310,3450
"YER046W-A",70,70,60,70,80,70,2,70,70,70,70,70
"YER047C",15030,13440,15170,14030,14030,12290,3,7120,6560,7210,6510,6320
"YER048C",35290,38570,34830,37600,38070,36210,2,26750,27600,31950,24090,27240
"tQ(UUG)E1",70,80,80,80,110,110,2,70,90,70,90,80
"YER048W-A",17200,18560,18310,19240,18720,17720,1,14080,14080,17070,13190,15360
"YER049W",15190,18100,14930,15540,14390,14550,2,10080,10830,11680,9940,9570
"YER050C",10640,12640,11040,12280,13050,12810,3,10330,11630,13330,8890,11690
"YER051W",7020,7530,6960,7220,6990,6830,2,5020,5300,5840,4190,5130
"YER052C",39640,46250,34520,41070,39290,37560,2,44590,45550,51730,44490,41650
"YER053C",17690,19120,19140,18950,17890,18430,3,94910,99980,106890,98550,88860
"YER053C-A",260,240,180,230,400,210,1,3350,1950,2280,2750,1630
"YER054C",7050,6250,6110,6790,6830,5930,2,18190,18710,21290,15270,15200
"YER055C",56220,71050,55940,65830,63880,66060,1,70700,76940,83630,71190,75080
"YER056C",51200,60020,50100,53250,52370,50340,3,54850,58640,62990,60180,51190
"YER056C-A",96670,125920,104570,115690,122180,126810,2,118440,108820,134790,107680,119370
"YER057C",51080,63260,54480,60380,61850,65650,2,49660,50310,57730,52110,51380
"YER058W",3810,4880,4830,5140,4720,5060,3,3870,4520,4410,3430,4210
"YER059W",16600,16950,17520,16750,16260,15410,2,13380,13370,15740,11940,12850
"YER060W",13920,15940,14180,13960,14240,13120,2,13800,13240,13780,13230,10000
"YER060W-A",5520,5530,5240,5080,4910,4730,1,5300,5240,6620,5580,4660
"YER061C",15520,18750,15810,17500,16070,15720,3,9410,9660,11450,8810,9350
"YER062C",33560,39870,34110,38300,37350,35730,2,39870,43670,48280,35650,45190
"YER063W",39310,43460,42430,44430,43000,43270,2,27560,29120,32170,25330,27280
"YER064C",35290,40180,31960,35550,39610,34690,2,16230,18200,19630,16410,19510
"YER065C",21810,24150,21790,22550,22430,20420,2,17420,19900,20190,17660,16070
"tS(UGA)E",160,220,290,310,170,310,2,260,220,290,240,180
"YER066W",5150,4910,4680,5430,5010,4560,3,7140,7170,8230,7180,6410
"YER066C-A",9110,9140,9550,10040,11220,9500,2,3190,2930,3530,3110,3560
"YER067W",80,70,70,70,80,70,2,70,70,70,70,70
"YER067C-A",70,70,80,80,70,60,2,70,90,90,70,60
"YER068W",18850,19440,19050,19140,20090,17720,2,9480,10560,10510,9540,10600
"YER068C-A",200,150,210,220,150,210,3,120,120,140,90,130
"YER069W",24200,25070,21890,23650,23370,22670,2,10590,11350,11580,11110,10290
"YER070W",7190,8900,7080,7610,7940,7390,1,4250,5650,5880,4920,5400
"YER071C",4830,6190,5900,6770,6180,5710,1,5090,4820,5790,4440,5400
"YER072W",58530,66650,60930,66050,67520,69070,2,109890,103380,117260,112980,124150
"YER073W",64160,79190,63760,70070,68130,64810,2,77510,67700,80420,72840,58340
"YER074W",169560,200540,175710,198800,199030,203090,2,232410,237190,258180,212110,226240
"YER074W-A",13570,15740,15030,16370,16560,15730,1,11370,12870,13870,11160,12180
"YER075C",5690,5340,5260,4980,5000,4650,2,2530,2780,2710,2580,2170
"tA(UGC)E",80,110,70,90,70,90,2,70,110,70,110,70
"YER076C",7720,9030,7140,8610,7780,8440,1,7180,6680,8170,6510,6790
"YER076W-A",1640,1360,1510,1540,1590,1360,2,1350,1330,1440,1360,1450
"YER077C",7570,7570,6940,7840,7540,7030,2,5260,5030,6040,4740,4490
"YER078C",13160,14990,14460,12990,14090,12250,2,12160,13440,14930,13030,12100
"YER078W-A",550,330,540,400,450,430,3,280,200,340,230,270
"YER079W",17250,18320,19500,18950,20880,17590,2,15100,15860,17680,13140,14600
"YER079C-A",100,100,120,80,80,100,1,70,90,90,80,80
"YER080W",34720,36010,31740,34040,31390,30620,2,25080,23230,26430,22890,23270
"SRG1",6690,6820,7040,6640,7870,7040,1,14510,14100,17130,13500,12520
"YER081W",245510,291290,231320,267340,248660,251460,2,18960,24510,25660,18500,25850
"YER082C",6540,7960,6740,6480,6960,6790,2,3560,4180,4070,3140,3410
"YER083C",43680,51730,43440,50040,49120,48830,2,33420,34860,36510,34870,34230
"YER084W",1130,1390,980,1200,1090,1400,3,640,350,500,600,440
"YER084W-A",120,70,80,70,70,70,2,80,80,80,80,70
"YER085C",70,70,70,80,70,80,2,70,70,70,70,70
"YER086W",59000,68840,53320,59570,61140,58830,1,54820,54340,57080,57280,49620
"YER087W",5350,5690,5490,5810,5690,5240,2,5900,5350,6940,5200,5710
"YER087C-A",190,270,210,250,210,300,2,350,380,330,290,310
"YER087C-B",42820,51790,44480,49410,48540,51370,2,43730,43690,47530,43740,42970
"YER088C",170020,154570,161650,150610,143680,136600,3,110700,94620,104830,97410,88610
"YER088C-A",760,830,580,870,810,960,3,790,730,770,880,790
"YER088W-B",70,70,70,70,60,70,3,70,70,70,70,80
"YER089C",34610,36740,29530,35100,32360,31730,2,33210,33880,37320,32930,33110
"YER090W",46140,50140,42420,46370,47390,44710,2,30220,30100,36140,29070,29960
"YER090C-A",70,70,70,70,70,70,2,80,70,70,70,70
"YER091C",142560,145190,121210,128850,120400,113040,2,75300,89230,94120,78850,90630
"YER091C-A",160,170,220,160,120,210,2,120,110,80,90,90
"YER092W",8340,10980,8600,11010,10630,11110,1,6110,6350,6970,5950,7030
"YER093C",10720,11100,10700,10450,10320,10140,2,6620,6100,7630,5940,5410
"YER093C-A",5260,5670,5430,5730,6740,6680,1,4970,4850,5300,4190,4900
"YER094C",57500,73380,62820,68240,66400,65200,2,57420,61620,68170,56270,59740
"YER095W",51140,58160,49510,53690,56440,53190,2,36360,39700,43950,38000,38250
"YER096W",3280,3400,2970,3200,2710,2560,2,2260,2140,2670,1850,2010
"tE(UUC)E2",70,70,80,70,90,110,2,160,100,90,140,150
"YER097W",440,500,390,660,450,350,2,350,340,500,340,460
"YER098W",12400,11840,12220,11230,10580,9750,2,10470,9030,10270,9430,7380
"YER099C",18350,19690,18770,20320,19390,19260,3,17650,18920,20100,17650,18510
"YER100W",18870,21270,18990,20350,20410,20120,2,16460,15440,18680,14070,15270
"YER101C",5680,6540,7130,6440,7150,5600,1,6160,4990,6380,4990,5120
"YER102W",238290,283020,253020,269520,271640,273160,2,307320,319990,357740,289360,304230
"YER103W",12920,12880,12410,11610,12970,11080,2,49910,55640,80450,52880,53310
"YER104W",4210,4210,4140,4530,4500,3930,2,3770,3140,3730,3290,3040
"YER105C",25440,26150,23590,25310,23980,21730,1,16140,15740,18280,16940,15180
"YER106W",290,300,300,390,410,250,1,90,190,200,140,250
"YER107C",12310,14170,13540,14320,12560,13810,2,9840,10330,11300,10560,10430
"YER107W-A",1490,1860,1580,1740,1850,1580,2,1080,1310,1600,1300,1350
"YER109C",11860,12160,11010,11150,10600,10410,2,6770,7340,6910,6950,6210
"YER110C",24170,23490,20400,22410,19100,20250,3,24730,24090,24560,27300,19470
"YER111C",7700,9130,7560,8550,7540,6930,1,4740,5440,5620,3770,4460
"YER112W",8000,9920,8780,10870,9640,8920,2,8630,8220,10010,6860,8720
"YER113C",15310,17650,14610,16500,16650,14290,2,12320,12180,11840,12170,10410
"YER114C",17300,17420,15570,15410,15520,14290,2,10450,11980,12490,11510,9600
"YER115C",4290,4880,5320,5260,4820,4230,2,5570,5050,5360,4780,4060
"YER116C",8960,9390,9060,9440,9340,8740,2,7820,6270,7940,6390,6470
"YER117W",167700,216980,192060,209750,210410,214700,1,242310,242720,273780,222360,238400
"YER118C",14600,18000,13980,15490,15340,14410,3,11730,11130,12320,11550,10180
"YER119C",33040,39510,29510,35850,34540,35740,1,23540,28770,29410,26860,28560
"YER119C-A",240,210,200,250,220,170,1,250,190,280,270,270
"YER120W",60340,69010,61250,67330,63600,63680,1,64160,61800,65850,62120,60290
"YER121W",2530,2620,2640,2350,2610,2620,2,5340,5700,6020,4140,5880
"YER122C",36380,39820,35820,38880,35300,35960,2,31640,34420,37560,31270,34070
"YER123W",13600,13800,11420,12590,11690,10490,2,10040,10660,11950,9210,10490
"YER124C",19270,19100,17740,18190,18470,15970,2,48580,48730,59790,49940,46760
"YER125W",48310,46770,41800,41910,42490,36140,2,45430,43480,47670,43800,39120
"YER126C",4010,5010,4660,5130,4550,4670,2,4050,3710,4180,3550,3120
"YER127W",2390,2850,1910,2500,2900,2470,2,1390,1720,1580,1030,1300
"YER128W",2310,2350,2260,2070,2340,1940,1,1110,1540,1600,1330,1480
"YER129W",19930,20810,17830,18980,18900,17910,2,15070,16430,18030,14590,14120
"YER130C",13860,14140,12880,13180,14780,11990,1,9120,9190,11110,7950,9370
"YER131W",109320,126230,112880,121470,117310,123440,2,176480,170870,188250,143810,159250
"snR4",2440,3130,2760,2960,4180,3140,2,3660,4420,4660,3300,3250
"YER132C",5900,5350,5670,5540,5460,4970,2,3440,3010,3720,3500,3600
"snR52",150,120,60,160,160,80,2,110,170,110,120,120
"YER133W",54890,60600,58420,62450,60840,52620,2,54930,54970,62120,49280,54020
"tH(GUG)E2",140,110,110,120,100,110,1,280,230,230,160,220
"tK(CUU)E2",90,70,70,70,70,70,2,80,60,80,90,90
"YER133W-A",820,1120,1060,1180,1060,1000,2,970,880,1160,870,1020
"YER134C",6520,6180,6280,7720,7220,6610,2,6660,6060,7580,7060,6940
"YER135C",690,730,790,890,680,780,1,660,870,940,530,720
"tV(AAC)E1",80,70,70,70,70,70,1,60,70,60,80,80
"YER136W",82010,95910,80190,88440,88380,80110,2,64710,68310,77770,62440,68910
"YER137C",150,240,240,270,550,370,2,230,230,300,230,150
"YER137W-A",70,70,80,100,110,100,2,90,100,70,60,70
"SCR1",3460,6820,6110,4170,21090,4510,1,5790,23950,14170,5350,12130
"tI(AAU)E1",70,70,70,70,90,100,2,60,70,70,70,90
"YER138C",11860,11890,9980,10350,9460,9300,2,52370,47260,56240,47520,42930
"YER137C-A",70,70,70,80,70,70,1,70,70,70,70,60
"YER138W-A",290,460,300,500,370,450,2,2550,2340,2730,2180,2000
"YER139C",6140,6150,5200,6680,6990,5860,2,4530,3800,4540,4100,4380
"YER140W",8860,9990,8730,9280,9450,8790,2,5010,5820,6350,4940,5430
"YER141W",41450,45030,41250,43300,43410,40960,2,53980,54980,58770,57580,52350
"YER142C",10270,10930,9070,10620,11360,10560,2,7240,7720,8840,6120,7390
"YER143W",29050,29570,27770,28270,27320,26560,3,25660,27200,30690,24060,27050
"YER144C",26940,24570,25850,24440,25800,22910,2,20070,17240,20420,19970,15270
"YER145C",35060,42680,33370,37710,38190,40250,3,32500,33030,35270,33700,30920
"YER145C-A",320,290,260,340,290,270,1,650,310,550,490,470
"YER146W",170,260,260,330,190,290,2,230,200,240,160,270
"YER147C",9020,10790,9560,10050,8630,9150,1,6240,5880,6170,5310,5460
"YER147C-A",3610,4700,4130,3840,4660,4250,3,3190,3680,4450,3410,3780
"YER148W",9840,12350,10020,11800,9820,11720,3,9160,10270,10480,7840,8930
"YER148W-A",110,110,100,90,70,90,2,120,90,90,70,90
"YER149C",2220,2790,2130,2090,2480,2600,2,1450,1260,1780,1330,1460
"YER150W",15440,16700,16980,16890,18470,18990,2,115460,123880,132940,113890,109520
"tV(AAC)E2",110,90,150,120,140,100,2,110,80,130,60,90
"YER151C",14280,14110,12520,13980,14300,12280,2,9680,9640,10100,8100,7810
"YER152C",13030,13860,12190,14480,12690,12750,2,9240,8800,10360,8230,9070
"YER152W-A",70,70,70,70,70,70,2,70,70,70,70,70
"YER153C",2020,2170,2140,2430,1890,1610,2,1520,1280,1690,1470,1240
"YER154W",19460,21300,19460,23710,21550,23280,2,13680,12990,15450,12700,13640
"YER155C",35950,34800,31280,30820,30820,28410,2,27110,24950,27640,23620,21310
"YER156C",24370,29090,26350,27490,25880,26860,3,29210,27270,29720,28490,25350
"YER157W",11520,12220,11650,11680,10510,11060,2,6690,6660,7890,6180,5940
"tE(UUC)E3",70,80,80,80,90,70,2,90,70,70,110,60
"YER158C",14700,15100,15360,13580,14810,13490,2,11660,11540,13340,11180,9810
"YER158W-A",200,280,250,230,200,220,1,240,280,280,230,290
"YER159C",4800,5610,4960,6270,5300,5690,2,4720,5570,6090,4350,5650
"tR(ACG)E",70,70,80,70,70,70,3,70,70,80,80,100
"YER160C",11770,12060,11260,10320,10380,9750,1,39870,33360,39820,34670,30210
"YER159C-A",70,80,70,70,70,70,2,70,70,70,70,70
"YER161C",13500,16170,13940,15190,14720,14310,2,8730,9340,9970,7390,8910
"YER162C",14990,15140,15270,14400,14000,13090,2,10390,10590,12000,10040,10430
"YER163C",21640,24960,22580,23680,24540,25390,1,18940,18820,19750,16320,18330
"YER164W",15950,15780,14830,14250,14990,13730,2,11660,10320,11390,11290,9800
"YER165W",141990,140180,125500,130420,120880,117280,2,128580,116610,129810,120650,117260
"YER165C-A",380,390,380,380,420,490,2,390,320,310,340,320
"YER166W",24720,26260,22780,23320,23330,22130,1,21560,20580,24520,20450,17940
"YER167W",20220,20140,17980,18560,18270,15980,2,11990,10090,13410,10780,10650
"YER168C",13510,16250,14930,15030,14670,13310,1,9660,10180,10960,9110,9380
"YER169W",14010,14300,12890,12820,13160,11580,2,10900,12460,13660,10950,11050
"YER170W",7080,7720,7700,8590,7670,7770,3,6500,6330,8660,6180,6840
"YER171W",10300,12590,9640,10500,10310,10110,2,7440,7990,9400,8000,8750
"YER172C",13540,11970,12280,11270,10790,10850,2,9930,8740,10260,8550,8530
"YER172C-A",70,70,70,70,70,70,2,70,80,70,70,70
"YER173W",3040,3870,3790,3970,4020,3870,2,2780,2600,3310,2700,3270
"YER174C",14730,19020,16750,19030,18230,18650,3,9550,10440,12400,9610,10230
"YER175C",13870,15570,14330,14920,15930,14670,3,17680,18970,23710,18810,18100
"YER175W-A",1280,1230,1130,1140,1040,1060,1,900,1080,1110,780,1070
"YER176W",19190,18760,17230,18160,18480,15940,2,10910,10060,12500,10450,10030
"YER177W",280950,326050,283150,309270,308470,305570,2,283700,290290,324100,284100,292340
"YER178W",201400,227800,190090,209130,207370,203130,2,181860,181620,197550,184460,172570
"YER179W",8360,8710,8080,8240,8880,8730,2,6290,5990,7360,6070,6070
"YER180C",4350,4750,4020,5000,4580,4720,2,4230,3940,4630,3630,4210
"YER180C-A",1330,1720,1560,1660,1610,1390,2,1420,1360,1650,1220,1140
"tI(AAU)E2",60,70,70,70,70,70,2,70,70,80,70,80
"YER181C",170,120,150,170,230,180,2,310,90,190,150,160
"YER182W",9570,10490,11060,11810,11710,10700,3,12930,13150,15260,11390,12250
"YER183C",7030,9930,8820,8630,9530,8450,2,7230,6820,9330,7180,8320
"YER184C",8190,7690,7050,8090,7840,6720,2,5810,4820,6060,5590,3850
"YER185W",1990,2140,1960,1760,1930,1910,2,2270,2090,2540,2000,1750
"YER186C",12000,13990,13870,14150,13650,12570,1,11190,11740,14770,12570,11130
"YER187W",1690,2280,2180,2110,2400,2120,1,690,910,1000,690,960
"YER188W",2570,3000,2720,2780,3040,2630,2,3520,4160,3880,3980,3060
"YER188C-A",510,640,390,430,390,460,2,240,230,360,280,170
"YER189W",1150,1290,1520,1280,1470,1290,2,770,710,1040,860,830
"YER190W",10900,10860,9000,9630,9390,8650,2,8530,7710,8630,8190,7080
"YER190C-A",70,70,70,60,70,70,2,70,70,70,70,70
"YER190C-B",60,70,70,70,70,70,3,70,70,70,70,70
"YHL050C",10180,10330,8830,9420,8560,8780,3,6000,5720,6270,5600,4700
"YHL050W-A",70,70,70,60,70,60,2,70,70,70,70,70
"YHL049C",2000,2280,1970,1680,2140,1830,2,1240,1180,1350,1180,1110
"YHL048C-A",70,100,110,140,100,70,2,90,80,80,80,110
"YHL048W",46880,53290,47350,48540,48380,44400,2,27240,27500,29570,26820,23820
"YHL047C",17340,17830,17350,17100,17240,15100,2,12470,13500,15720,13450,13100
"YHL046W-A",970,720,850,740,630,780,3,490,490,630,500,440
"YHL046C",310,500,380,560,330,390,1,220,260,340,300,340
"YHL045W",320,490,430,390,460,510,2,280,350,280,330,170
"YHL044W",5030,6190,5860,5770,5870,6410,2,2750,3690,4100,3330,3520
"YHL043W",3880,4370,3950,4110,4250,3760,2,3220,3290,4400,3540,2810
"YHL042W",3160,4090,3630,3840,3770,3390,3,2850,2150,3100,2560,2320
"YHL041W",360,290,350,370,360,370,2,100,140,110,110,140
"YHL040C",13910,13990,12540,13000,13220,11280,3,13610,12680,15140,15460,11670
"YHL039W",8080,9460,7840,9310,8370,8610,1,7800,8300,8290,7570,6910
"YHL038C",6180,5860,6450,6000,5850,5240,1,3500,3810,4830,3820,4290
"YHL037C",400,510,440,510,560,660,2,360,280,430,230,230
"YHL036W",4200,5300,4400,5100,5320,4810,2,7130,7060,6660,6680,5870
"YHL035C",13100,13390,13730,12580,12430,11590,2,19890,21020,22550,18340,17650
"YHL034W-A",620,690,640,790,570,740,2,730,570,750,320,600
"YHL034C",75660,85270,78580,82480,84510,84020,2,61570,63580,71700,57010,66400
"YHL033C",120900,139660,117980,128340,130530,128880,2,149110,154710,166130,145970,137720
"YHL032C",60390,63070,55070,55430,56670,54050,2,51670,55840,59320,53550,50650
"YHL031C",4320,4790,4460,4330,4130,4520,2,4390,3450,4080,2660,2930
"YHL030W-A",110,130,100,120,120,90,2,100,100,110,110,110
"YHL030W",27410,28690,22890,23750,25400,22880,3,17480,18590,20830,18630,16210
"YHL029C",14150,15380,12670,12680,12960,12300,1,6620,6970,7280,6040,6160
"YHL028W",10090,8770,9340,9080,9090,8180,2,7260,8130,8140,7730,8430
"YHL027W",40800,43210,37180,39930,38550,35920,0,27690,28150,30020,26100,25080
"YHL026C",4610,5730,5080,5550,5700,5240,2,3260,2850,3150,3750,2530
"YHL025W",32170,35560,32890,35350,35770,31950,2,20830,20880,22040,19270,19320
"YHL024W",9120,9550,8760,8820,9240,8780,2,14500,13660,14990,13560,12150
"YHL023C",13490,13650,12320,12380,13470,11250,2,10400,10680,11760,11150,8940
"tH(GUG)H",70,100,90,70,70,80,2,90,70,80,130,70
"YHL022C",930,1470,780,1270,1290,1270,2,1410,1310,1360,1070,1360
"YHL021C",64350,63510,67640,58780,64170,53060,2,287450,295780,325880,273800,270870
"YHL020C",28540,30520,27730,27570,29420,26590,2,8870,9340,10270,7790,9870
"YHL019W-A",70,70,70,70,80,70,2,70,70,70,80,60
"YHL019C",8500,8750,8500,7580,8460,6730,3,5960,6050,6940,5610,5480
"YHL018W",1580,1580,1680,1700,1610,1340,2,1310,1540,1450,1330,1130
"YHL017W",18960,20200,19640,19600,18090,18140,3,18250,16940,19090,18670,15160
"YHL016C",5190,5080,5110,4630,5040,4960,2,3470,5350,6110,3930,5400
"YHL015W-A",1180,1340,1260,1360,1340,1250,3,620,510,690,450,380
"YHL015W",342250,393660,375400,398900,405640,399150,2,478400,479000,543450,468490,475900
"YHL014C",6460,6830,6970,6460,6540,5830,3,5320,5070,5710,4430,4740
"YHL013C",3690,4450,4700,4110,4650,4020,2,2850,3080,2880,2390,2420
"YHL012W",1820,1530,1440,1770,1540,2280,1,950,1120,1420,830,1200
"YHL011C",28280,31450,28900,30730,32280,29470,1,25590,25520,27980,26020,23140
"YHL010C",8690,8730,9020,7980,8020,7730,2,7360,8370,8790,7090,7040
"YHL009C",11080,11540,11450,11500,11630,10530,2,7180,7030,8450,6470,7350
"tV(AAC)H",60,80,70,70,70,70,2,80,80,70,70,80
"YHL009W-B",1520,1360,1620,1350,1440,1310,3,1450,1490,1530,1320,1020
"YHL009W-A",70,70,70,70,70,70,2,70,70,70,80,70
"YHL008C",13240,13760,14650,13470,14170,12770,2,14750,14030,15560,13760,13570
"YHL007C",24740,24550,21250,21990,22210,21800,2,12710,12890,14750,13650,12190
"YHL006W-A",780,1020,1010,880,770,900,2,430,540,440,440,470
"YHL006C",3700,4490,3880,4210,4250,4370,2,2690,2870,3030,2630,2970
"YHL005C",170,130,180,190,230,210,2,150,180,120,180,160
"YHL004W",18050,19220,18570,19730,19900,18780,2,14890,16540,18000,15210,16400
"YHL003C",37900,44780,36850,43470,39220,38710,2,39080,44760,47500,41870,42410
"YHL002C-A",70,100,100,70,80,80,3,80,70,90,80,70
"YHL002W",15580,16820,15420,15990,16410,15220,1,13350,13400,13860,11020,13380
"YHL001W",63560,81430,66720,79740,77900,80550,1,94530,90970,102220,89920,91900
"YHR001W",17290,19260,16570,19010,17980,16590,2,14640,16890,19540,14510,15360
"YHR001W-A",13410,18400,14430,17330,18580,18400,2,19520,21480,22540,17770,22930
"YHR002W",8090,9310,8460,8840,8080,7250,1,6100,7450,8040,6260,6970
"YHR003C",11120,12270,11700,12010,12590,10360,2,9540,9140,10480,9520,8640
"YHR004C",20700,22910,20220,22580,21900,20260,2,15440,15320,17790,14330,14070
"YHR005C",8720,9120,8460,8950,9500,8630,2,11920,13470,14950,10320,13230
"YHR005C-A",23600,28240,24000,28500,28070,29310,2,25550,28330,31100,23300,29010
"tT(AGU)H",70,70,70,70,70,80,2,70,70,80,70,70
"YHR006W",30690,30370,30780,31210,31460,27800,2,14850,15660,16860,14810,15870
"YHR007C",74670,93810,70470,79400,79060,78890,2,69240,73650,78190,65650,66480
"YHR007C-A",1580,2160,1650,1760,1820,1830,3,800,880,1110,770,920
"YHR008C",128180,148310,122560,129300,134120,132040,2,122260,129950,138560,115180,125880
"YHR009C",40950,41860,38430,39480,38310,36200,2,34440,34710,42320,34870,35530
"YHR010W",135330,164110,147600,167550,156230,165300,2,192240,197820,223010,174380,194830
"YHR011W",5750,6100,6140,6300,6140,5690,3,4260,4800,4990,4580,4610
"YHR012W",19560,21310,19130,20790,21090,21450,1,14480,14680,18160,13650,14450
"YHR013C",20160,21460,20950,22040,21070,21340,2,17380,16970,18240,15690,17200
"YHR014W",1870,2320,2260,2410,2450,2180,2,1270,1350,1460,1080,1440
