"","A.t1_rep4","A.t2_rep4","A.t3_rep4","A.t4_rep4","A.t5_rep4","A.t6_rep4","B.t1_rep4","B.t2_rep4","B.t3_rep4","B.t4_rep4","B.t5_rep4","B.t6_rep4"
"YMR180C",14960,17720,16260,16940,19620,17860,15920,16920,16820,19040,13800,16680
"YMR181C",69220,75260,72960,75200,76280,70580,62380,65540,67460,76180,65660,62100
"YMR182C",9020,9640,9280,8860,9980,8920,9640,11580,10300,10540,11360,8560
"YMR182W-A",720,1120,1200,1000,1080,880,1520,1020,1280,1380,1380,900
"snR83",5120,6520,5820,5900,7900,5680,5400,6040,8400,7600,5240,7020
"YMR183C",64460,73060,63320,68840,70360,67980,51340,46200,47320,54280,41200,46700
"YMR184W",16580,21440,17220,19920,21000,20480,12540,12440,14480,14500,11760,12780
"YMR185W",6140,6340,7040,6740,6280,7200,2480,3080,3260,3260,2760,2420
"YMR186W",506480,534940,481200,496060,472060,453720,604900,584580,549920,660580,566940,533240
"YMR187C",9080,9600,9220,8860,10140,8600,6100,6740,6900,8780,5720,6980
"YMR188C",13620,16340,14140,17540,15700,16880,14560,13000,16120,17300,11100,16900
"YMR189W",23920,27240,23320,24380,22780,23840,29900,18180,32960,31400,21660,34500
"YMR190C",17400,15700,16320,15820,15900,14420,11060,11560,10240,12940,10660,10780
"YMR191W",107280,125960,108720,112120,124560,113420,60240,61600,67560,76660,65440,61940
"YMR192W",19420,22300,18260,19600,20080,19080,13380,11360,12100,13920,9900,10700
"YMR193W",12400,12960,14240,14680,14080,13360,11300,13460,14460,16560,9900,12940
"YMR193C-A",1360,1860,1980,1940,1900,1560,1200,1500,1080,1180,1360,900
"YMR194W",72620,87100,85980,85800,83460,91580,89480,100760,95800,106740,74540,85640
"snR11",10500,11620,11460,10800,12600,11540,8020,7300,10460,9060,6500,6720
"YMR194C-B",10540,12520,10760,12400,12900,13680,8040,8300,9620,9420,7520,9060
"YMR194C-A",3760,5320,4620,5740,5300,5660,3280,3680,3180,4440,3700,3460
"YMR195W",21920,25520,23320,26740,27920,24040,32380,33620,35320,38360,31220,29580
"YMR196W",112180,117300,102680,105840,104500,102540,161360,145700,169080,174460,140920,155340
"YMR197C",49860,52300,49120,50640,53520,48600,37220,39260,37860,44460,34400,39820
"YMR198W",11900,13120,10760,13280,12260,12240,6160,5600,5960,7940,4460,6780
"YMR199W",17820,22480,18080,20200,21420,17920,17860,17160,17900,18320,14420,16660
"YMR200W",105540,126600,101300,113300,123720,116160,74400,77400,76380,92200,75400,78060
"YMR201C",9880,11480,10660,12660,10940,9180,5960,7160,6560,8060,6100,5760
"RNA170",1680,2280,2200,2440,2460,2240,1780,1800,2340,2200,1940,1460
"YMR202W",170460,216640,174040,191380,199580,198100,133840,133200,136920,149860,142980,135440
"YMR203W",200200,220820,190100,198860,207400,195260,200120,186640,187620,206040,199660,174160
"YMR204C",12360,13220,11220,14100,13600,12460,10040,8500,9800,10460,8680,8620
"YMR205C",489880,467520,410380,402160,391760,360940,499500,478600,435260,467300,453600,348440
"YMR206W",24260,24240,23820,21600,24840,20880,42180,42880,39240,47600,38700,38740
"YMR207C",14120,14780,14700,12680,12520,12080,9080,10200,7560,10620,9320,7740
"YMR208W",79040,90480,73820,81340,79640,79520,46760,50400,51560,54760,51220,46580
"YMR209C",17080,19940,18980,19980,17440,20940,17460,16460,16800,18900,16280,15520
"YMR210W",37880,39840,39100,42400,37440,37160,36980,34040,38180,42640,34840,35420
"YMR211W",11720,10460,11520,11620,12000,12040,8360,8680,7960,8720,7380,7700
"YMR212C",41520,44300,37940,42840,39880,38640,40980,37440,37620,39260,35460,33280
"YMR213W",10500,11020,10920,9480,9860,9440,6740,6900,6660,7880,5780,6380
"YMR214W",39160,49360,39840,44420,44540,45200,26460,28840,27860,30160,27020,26180
"YMR215W",55620,65260,53160,56940,56000,52440,83580,80800,77420,86160,81700,67540
"YMR216C",43900,42720,37000,39120,39020,35420,36400,34720,36360,41340,33340,33360
"YMR217W",179400,193780,170080,177760,160040,163860,209640,205940,194080,209400,197680,167120
"YMR218C",20460,22780,19480,19920,20060,17700,18460,16460,17380,19780,16960,15380
"YMR219W",24960,25160,22260,22980,21960,21100,20880,23020,19680,23700,16840,20440
"YMR220W",38040,43380,39500,41460,40920,42500,35380,34140,36800,41220,36060,37000
"YMR221C",69020,77100,66860,65940,71420,67260,54920,56500,58360,59320,59240,49380
"YMR222C",35860,38920,35620,38300,38000,37780,23620,29320,25000,28720,25540,26660
"YMR223W",15080,16140,13580,14380,15580,13180,12520,12100,11040,14240,10600,10780
"YMR224C",21440,21600,20320,20440,20420,19360,12380,14820,14040,14060,12420,12900
"YMR225C",13040,16460,13400,14520,16220,16160,12440,15500,14100,17200,11200,14920
"YMR226C",133560,157200,136820,144240,149260,149900,105380,101660,106660,126600,97320,108420
"YMR227C",9340,9920,10420,9540,8700,8500,6500,5840,6300,7380,5480,7020
"YMR228W",8600,9160,8100,7740,9320,7980,5860,6040,6500,7880,6780,6800
"YMR229C",16340,16520,14080,15540,14520,13680,15100,14580,13100,13740,13460,9520
"YMR230W",169300,192620,174860,200880,191860,203580,223460,219740,221260,248900,197800,218420
"YMR230W-A",360,240,380,400,340,440,500,580,340,560,480,300
"YMR231W",25460,23820,20220,23200,21780,21240,16720,15660,15400,19760,15540,15020
"YMR232W",1800,2040,1740,2080,1860,2000,2560,1540,1680,2500,1840,1900
"YMR233W",9560,9220,9440,10700,10540,10620,7600,8240,8160,9780,6540,8660
"YMR234W",13860,16780,14620,15920,15820,16580,15940,16100,14920,16360,14220,15040
"YMR235C",83020,95900,78980,82280,80520,83800,72640,74860,70480,81320,68780,70320
"YMR236W",52080,61480,53480,62020,59340,59600,43180,41800,43160,49300,39440,45560
"YMR237W",73800,80940,73560,75340,75260,74460,66240,59820,62180,72620,62520,63420
"YMR238W",127820,152980,127060,134520,133100,130000,82960,77240,77880,86800,82640,77660
"tR(UCU)M1",220,180,320,320,300,260,380,480,500,340,280,340
"YMR239C",3540,3540,3140,3380,3480,3440,2480,2840,2760,2840,1740,2480
"YMR240C",11880,12040,10560,10140,11540,10080,5060,4680,4980,6440,4780,5980
"YMR241W",47880,57820,49220,54500,55300,55820,48260,46520,48640,52080,46540,42860
"YMR242C",384900,446360,390320,444460,439500,442380,534980,504020,491120,561960,475800,498840
"YMR242W-A",500,620,680,820,800,640,600,860,700,980,820,760
"YMR243C",192520,219420,183960,201480,200680,197780,163260,157640,159140,173680,167420,137460
"YMR244W",6600,8420,6560,6800,8020,7120,1180,1180,1020,1320,1000,1420
"YMR244C-A",1840,2340,2060,2060,2180,2640,860,1140,1140,1500,860,740
"YMR245W",3740,5480,3740,4540,4260,4760,3060,3000,3220,3200,2880,2520
"YMR246W",169700,188380,157280,163360,167480,154560,116240,99940,112800,121780,100740,113740
"snR86",58240,70640,62260,72340,74040,67660,53860,61960,61940,70760,56000,55320
"YMR247C",25120,25820,22540,24840,23880,23420,22100,21340,19480,23860,20620,18360
"tA(AGC)M2",180,200,160,200,180,180,200,200,200,180,200,200
"YMR247W-A",1620,1480,1960,1740,1440,1320,1480,1900,1560,1940,1680,1240
"YMR250W",77140,76160,77760,72600,78040,65940,329220,307760,340980,386700,327920,314120
"YMR251W",11000,11160,11020,10500,11520,11000,11020,12100,12040,13600,12600,12000
"YMR251W-A",153220,183160,160420,173120,185440,185860,399580,450480,488140,559140,408440,463600
"YMR252C",16740,23640,18060,19900,21740,19940,13440,12760,15560,16480,12240,14720
"YMR253C",23680,25800,24960,25480,25200,24280,20720,22080,21480,23740,20820,19140
"YMR254C",2520,2040,1980,1580,2420,1960,1020,1300,980,1060,1040,960
"YMR255W",25000,29180,28040,27780,28080,26280,20800,23240,22860,26700,20340,23880
"YMR256C",25000,27220,27280,31880,31600,28920,26360,29340,30620,31460,25020,29840
"YMR257C",12040,10040,10520,11400,10360,11140,11560,11520,12180,13020,12780,9620
"YMR258C",36260,38920,34220,37520,40960,37420,40620,41100,46080,46880,37720,44540
"YMR259C",17980,18740,15620,16880,17240,17680,12240,12560,11600,14720,12280,10640
"YMR260C",76220,88060,81700,90380,89180,86540,89480,89000,91700,106500,71900,93180
"YMR261C",155440,146540,142020,131340,135480,119320,177440,171540,162740,180740,167340,150680
"YMR262W",41200,47360,42860,44440,44340,42980,47320,47760,49920,57200,50600,49780
"YMR263W",10340,12120,12200,11700,12200,11540,6960,9280,8620,9960,7340,7740
"YMR264W",64460,76800,67300,74880,74020,76340,48640,54700,52580,59780,52280,50440
"YMR265C",44080,47620,47340,45940,47440,40500,25080,24140,23180,28560,24040,23500
"YMR266W",66780,63440,62760,59900,57600,53780,87360,84240,73100,85940,84620,65420
"YMR267W",27400,29060,30020,29800,28780,27000,26700,24240,26260,30280,22160,25640
"YMR268C",4340,4500,5000,5760,5260,3720,2960,3080,3100,3540,3240,2300
"YMR269W",2820,2340,2580,1720,2240,1340,2060,2060,1820,2380,1720,2140
"YMR270C",18340,19200,18920,19460,17040,18560,13980,13560,13960,15860,11260,14980
"YMR271C",17000,16880,19160,19420,19660,18780,13940,14920,14560,20120,14400,14660
"tQ(CUG)M",180,180,200,220,200,200,200,200,240,200,200,200
"YMR272C",48020,55680,50700,50880,50980,50340,80360,70200,76360,84200,79340,67620
"YMR272W-A",180,200,200,180,200,220,200,220,200,200,200,180
"YMR272W-B",240,200,240,220,220,260,220,260,220,260,220,240
"YMR273C",28480,27480,26180,26980,24360,25360,15840,17140,15960,18280,15500,15060
"YMR274C",13820,14240,14360,13260,13660,13960,12780,13180,12480,14820,13200,12620
"YMR275C",62920,60360,58820,57520,56300,47740,37560,38900,37500,43160,37860,34740
"YMR276W",173480,191780,153900,188580,174900,183200,96360,99780,99200,109900,102760,113540
"YMR277W",29200,31860,29360,29140,27720,27840,23220,22280,21340,25420,21560,23040
"YMR278W",38080,39920,38020,37580,40660,33800,29540,31000,31640,37200,29040,27560
"YMR279C",6040,5700,5760,5480,4880,5060,6500,5580,6000,7200,5940,6380
"YMR280C",31000,26440,26140,27400,27060,25900,19180,22140,20640,24700,21900,18200
"YMR281W",34300,39740,35440,35320,38100,37880,33920,32940,37660,41380,33540,33360
"YMR282C",14160,15940,13720,15920,14940,14280,12420,10100,12540,13240,10380,10460
"YMR283C",11400,11520,11960,11560,12920,11720,8120,9680,8760,9400,8000,8320
"tY(GUA)M2",200,200,180,180,200,200,180,200,260,200,220,200
"YMR284W",20660,21220,19020,23700,21080,20080,17940,18940,18640,22360,15300,17080
"YMR285C",21280,23580,22240,21820,25180,23380,15280,16820,15200,17920,13040,15620
"YMR286W",13680,15400,14580,15720,15660,14440,13960,15980,18600,19540,13240,15700
"YMR287C",15440,15460,14760,14560,15980,13400,10320,10960,10460,13740,10220,10980
"YMR288W",13400,14260,13320,13900,12640,13500,10880,11160,11120,12600,9940,9680
"YMR289W",23860,28460,22580,26480,26020,24680,22260,22340,23540,27600,20460,21840
"YMR290C",26520,29840,29140,30220,25380,26240,27580,26600,25740,23960,24720,21820
"YMR290W-A",280,360,320,280,320,220,580,660,580,420,700,400
"YMR291W",29860,28620,28360,27300,26680,22740,36880,39520,34140,39300,34520,28720
"YMR292W",34380,40860,32720,33820,37260,36880,31720,34200,32120,34840,30800,24940
"YMR293C",13000,14880,14360,15160,15080,12860,13800,13680,14640,15460,14880,12440
"YMR294W",6740,6780,6380,6160,6600,5820,3660,4860,3800,5300,2800,4280
"YMR294W-A",2800,3380,3480,3800,3660,3700,2500,3060,3200,3000,3060,2540
"YMR295C",69540,81280,73680,84040,85180,75800,54040,53760,57580,67640,55040,59640
"YMR296C",119240,135780,108560,116260,119300,117360,93820,94920,93140,102300,90960,90120
"YMR297W",704420,766940,658020,690080,695440,675920,780820,745480,789880,864880,795280,706820
"YMR298W",47720,53360,47880,49760,50680,54660,39100,41080,41500,44420,40920,40580
"YMR299C",8320,9840,9440,10620,10380,9120,5620,7000,5980,7920,4740,6960
"YMR300C",28480,36520,25700,32940,34000,35540,27900,20780,25600,27980,21200,29860
"YMR301C",23620,26520,24720,23260,24140,23460,16360,15880,14960,14860,14160,12900
"YMR302C",65100,61640,56600,57480,55040,51960,45760,42500,43720,50700,44780,39660
"YMR303C",426040,491380,414600,434280,447600,442720,473600,460780,470300,509340,524400,465220
"YMR304W",57600,55320,50940,49080,52320,45340,49920,46140,46560,55080,44440,40860
"YMR304C-A",5960,6160,6480,6300,5380,5460,7180,7900,7660,7340,6000,5340
"YMR305C",262500,290300,258040,264700,265840,265500,349480,332260,322400,347660,337500,286020
"YMR306W",9820,9820,8600,8700,9160,9420,5480,5940,5440,6120,5640,5100
"YMR306C-A",520,560,320,480,460,480,280,380,380,260,380,320
"YMR307W",429660,502620,389360,436000,409260,418420,595300,550200,568540,566880,548900,462240
"YMR307C-A",200,200,200,200,200,200,200,200,200,180,200,200
"YMR308C",61640,62260,53800,57120,53520,48600,47440,45100,44980,50000,42340,38360
"YMR309C",41880,47300,35240,39980,37780,36840,37780,32600,33020,35900,30720,30360
"YMR310C",12580,13420,14860,12760,13020,13060,8220,7960,8520,7580,8220,6820
"YMR311C",69540,80140,74420,75560,76580,72620,56900,61920,65380,74320,50300,64080
"YMR312W",20800,23060,20540,21740,22480,20320,18020,19260,18780,20100,16880,17420
"YMR313C",39280,43900,38860,40780,43080,39480,36100,35240,38620,42040,35400,33740
"YMR314W",143320,171660,155760,166500,172300,166220,129680,129780,135220,152800,121200,132360
"YMR315W",156000,179020,155460,160640,170220,157080,188080,175740,182920,209440,172340,180540
"YMR315W-A",3020,3180,3180,2840,2880,2680,1600,1440,1440,1460,1420,1180
"YMR316W",17220,16440,20980,20240,18820,15600,18980,22220,16680,21940,17920,15940
"YMR316C-A",300,320,300,400,220,340,460,320,280,380,260,300
"YMR316C-B",300,220,280,300,280,200,200,300,280,260,240,260
"YMR317W",26260,25380,23540,22640,23760,19080,21640,21420,19220,21960,21780,16500
"YMR318C",147900,170260,144800,156860,157200,157240,140200,127640,139860,154420,138020,140280
"YMR319C",59700,63620,58180,61720,56600,57480,77500,82880,71800,84420,72520,63820
"YMR320W",5680,6340,6640,4700,4440,4560,3900,3640,3520,4300,3080,3260
"YMR321C",5540,8040,6020,6980,6540,7020,7440,6560,7220,7760,5220,6760
"YMR322C",720,540,540,660,840,660,440,640,500,360,520,340
"YMR323W",2160,1880,1760,1740,2000,1580,540,620,620,580,740,480
"YMR324C",200,220,240,200,220,220,200,180,180,200,200,200
"YMR325W",300,260,300,340,360,260,220,240,240,260,200,220
"YMR326C",220,200,200,200,200,180,200,200,200,220,200,200
"YBL113C",23160,23120,19880,19980,19100,18080,15040,15580,15460,16160,14160,12260
"YBL113W-A",180,180,200,200,200,200,200,200,180,180,200,200
"YBL112C",1680,1760,1460,1840,1620,1560,1760,1660,1240,1640,1440,1400
"YBL111C",10520,10000,9260,9040,9500,9080,8040,6960,6880,7880,6720,6340
"YBL109W",300,460,420,440,500,500,240,360,180,240,240,320
"YBL108C-A",520,600,380,500,700,540,440,560,420,480,420,360
"YBL108W",420,420,340,400,440,440,260,300,220,260,260,260
"YBL107W-A",380,260,300,360,340,280,440,460,460,460,540,460
"tL(UAA)B1",200,200,240,200,200,200,220,200,240,220,200,220
"YBL107C",12500,14840,14040,14900,15080,13060,10620,12200,11360,12540,9740,11000
"YBL106C",11520,12240,11640,11440,10620,11120,9740,9400,8480,9440,9920,8260
"YBL105C",70640,69040,64620,63940,62600,60000,44960,45840,42460,49420,45320,39260
"YBL104C",13320,15520,12620,13180,14060,12600,9920,8980,8720,11060,7740,8120
"YBL103C",25620,27620,25220,25240,26420,23980,18500,19200,17720,20820,14960,18200
"YBL102W",101740,118240,101620,106880,116280,113900,78980,84080,94440,95240,81820,85700
"YBL101C",33600,31940,29920,30600,28860,24900,30180,26140,28220,32180,26480,24500
"YBL100W-C",1020,1020,1000,960,940,1160,780,1160,1320,860,980,1000
"YBL100W-B",11340,12580,11640,11640,11360,10900,18340,17200,16420,17540,16800,14800
"YBL100W-A",220,220,220,200,180,200,180,200,200,200,200,200
"tF(GAA)B",200,200,220,180,220,220,220,180,220,200,200,200
"YBL100C",10040,10960,10160,10580,11660,9540,12480,12520,14840,14840,14940,15900
"YBL099W",241140,273620,214980,240920,231540,226260,292860,280900,309440,331020,277940,289280
"YBL098W",12880,13060,12340,13940,14420,13540,10480,9080,10620,10380,9060,8640
"YBL097W",4640,5120,4100,3560,3820,3580,2220,2020,2440,2200,2500,2080
"YBL096C",260,320,260,260,240,360,280,300,220,200,220,340
"YBL095W",4400,4840,4560,4880,5680,5200,3020,4120,3780,4420,3600,4100
"YBL094C",200,200,220,220,220,220,220,240,180,200,220,220
"YBL093C",21380,25440,23440,24620,26240,24340,14600,16180,18380,16940,13800,16360
"YBL092W",550120,665840,598740,639380,649920,675400,769680,761220,779900,871060,694620,759360
"YBL091C-A",22900,29160,24580,26520,29140,26760,21320,23160,24260,27200,20620,25000
"YBL091C",128620,144120,136660,141420,141420,130020,102600,106040,104620,116620,94920,97020
"YBL090W",15360,17300,17320,19600,17940,19640,14620,14900,16180,17080,12700,15200
"YBL089W",31400,35720,33020,32880,35380,30920,28740,29260,29880,34620,30120,26440
"YBL088C",24800,23580,25020,22480,24240,21280,20580,22480,19040,23060,21000,17160
"YBL087C",202260,255080,217580,249980,243440,253620,315720,315980,326860,349980,315180,313100
"YBL086C",36960,36000,33620,37140,36740,33240,27760,27260,30420,32140,23480,26420
"YBL085W",61400,64800,59160,57940,58500,54180,36520,38400,34160,42200,32300,32400
"YBL084C",32280,32940,32880,31520,31940,27760,18680,20080,20140,23680,17620,17940
"YBL083C",200,200,200,180,220,220,180,200,200,200,200,180
"YBL082C",41340,47980,39400,43040,42520,41880,25860,25260,25600,26600,26280,22240
"YBL081W",13720,14400,11360,13060,14160,13100,8080,7200,7020,7420,7440,5620
"YBL080C",16580,19160,16540,16520,18020,16240,10520,11780,11800,14420,11160,12540
"YBL079W",32140,32020,28620,29880,28300,27280,23580,21020,21080,23520,21340,19660
"YBL078C",20980,25520,23720,24020,25120,22400,15380,20360,17960,22740,16160,18480
"YBL077W",220,220,200,220,260,240,200,280,260,220,240,280
"YBL076C",205040,214560,181220,193460,186540,176820,210140,192180,194260,208320,204560,172420
"YBL075C",12780,12580,10920,12340,11800,12020,8960,9780,10120,10100,9060,10600
"YBL074C",4080,3780,4680,4120,3800,4320,3440,3500,4280,3980,2800,3000
"YBL073W",260,320,260,300,380,320,240,240,280,260,220,320
"snR56",720,780,780,780,760,820,600,860,740,660,620,720
"YBL072C",586660,677460,621140,665960,668620,670520,758540,724980,734820,841520,713400,745960
"YBL071C-B",320,260,280,380,300,300,240,200,380,340,360,420
"YBL071W-A",3580,5160,4020,4020,4960,4340,2660,3120,3520,4280,3780,2640
"YBL071C",1780,2180,2040,2720,2100,2320,1460,1900,1600,2200,1620,1400
"YBL070C",200,240,240,260,200,260,180,220,200,220,200,200
"YBL069W",15740,17700,16280,15980,17040,14960,11920,11600,10340,12640,13600,10360
"YBL068W-A",200,220,200,200,180,200,200,220,200,200,200,220
"YBL068W",22400,22780,22220,22940,23600,21460,18800,16680,15140,17440,16620,15680
"YBL067C",39860,42000,35380,36000,36180,32160,37020,35500,36000,38380,32300,30480
"YBL066C",25740,24820,23820,22900,23640,22180,17980,15620,13960,17920,14520,14400
"YBL065W",280,260,280,420,220,180,340,280,320,300,240,200
"YBL064C",77040,96040,78700,86420,98520,88960,101360,99040,107860,122560,88460,108120
"YBL063W",10200,10040,10620,10700,9300,9180,8120,7520,6800,9000,8000,7660
"YBL062W",220,200,200,200,200,200,220,220,200,180,200,200
"YBL061C",33040,32820,33000,31660,32620,29520,21380,23180,20440,24620,20840,19800
"YBL060W",15780,16080,15500,14640,15980,14800,8920,10280,9500,8640,7260,7560
"YBL059C-A",11280,13040,12020,12860,11920,12180,12140,12460,12920,14360,11180,12520
"YBL059W",8620,8680,8400,9200,9180,9040,5620,7040,6840,8140,6620,6960
"YBL058W",123180,141340,125120,131960,135220,125880,120780,114360,123000,138460,111960,122120
"YBL057C",33180,40340,36220,38760,38340,40020,31980,28880,30040,35520,27360,31080
"YBL056W",138520,158020,135420,154520,143800,139960,143500,132980,138500,159620,133640,144180
"YBL055C",30800,32400,32700,30720,33960,29120,23620,24640,21420,25720,21860,20600
